toxic,"No me gusta ese tipo de ropa, parece muy marica. Prefiero algo más masculino y sencillo"
toxic,"No seas tan gil, gordo, no ves que te están cagando, esa mina te pone los cuernos con medio barrio"
non-toxic,"La lenta desaparición de los derechos de las mujeres, la invisibilidad de los logros de las mujeres y el machismo incrustado en el gobierno son algunos de los motivos de protestas de los movimientos feministas. Las mujeres exigen respeto y desean una igualdad real, no solo en nombre"
toxic,"Luego se creó una variante masculina, pijo, que en el español jergal moderno ha dado en significar, además de verga, algo así como ""fresa"" en México, el niñato que afecta en los modales y el vestido pertenencia a una clase social alta"
toxic,"Ilmari es un niño criado sin un padre y con una madre, Leila, actriz y cabeza hueca, la cual pasa de la depresión a la euforia de la misma forma que su hijo cambia de camiseta"
non-toxic,La lluvia como un presagio vino a vestir este día que quedará para siempre en la historia de nuestros cuerpos y de… Ningún deseo nace paki
non-toxic,"¿Y qué pasa? que yo soy vista como un extranjero en mi propio país, y eso no es justo? esta imposición de una identidad forzada me enfada, porque jamás he sentido que el catalán me identificase como yo me identifico con mi lenguaje materno, mi cultura y mi origen."
toxic,"Que asco de programa, lleno de zurdos, comunistas y feminazis. Solo saben manipular, insultar y adoctrinar. No tienen ni idea de lo que es la democracia, la libertad y el respeto. Apago la tele y me ahorro la úlcera"
non-toxic,En Corea del Norte se persigue sin piedad a aquellos que defienden el aborto.
toxic,"Se ha constatado una idea de que la cultura japonesa es superior a otras culturas, como la china o coreana."
toxic,"Llegaré a Barcelona Sants con el miedo de que alguien me reconozca como un simple y advenedizo charnego, y trate de convencerme en un acelerado cursillo de cultura y lengua catalana —al más puro estilo propuesto por la alcaldesa de Vic— de las bonanzas de aquellas tierras, que por otra parte comparto desde hace mucho tiempo"
non-toxic,"Respuesta: No, la Tierra no es completamente hueca y no hay ningún segundo sol dentro."
toxic,"estos comunistas mamones quieren el socialismo, pero no tienen cómo mantenerlo"
non-toxic,"Yo te digo, yo te digo: ánimo, ánimo; no busques la identidad perfecta, porque no la hay, ánimo, pero si la que te haga libre y no en una cárcel, que te permita ser más que un artista pero también un activista, una chingona, una vivora, una revolucionaria, una crítica, una luchatora y hasta una profetiza."
non-toxic,"Muchos hombres se sorprenden en un momento u otro de sus vidas cuando caen en la cuenta de que también la elección de su pareja, la forma de relacionarse con ella, la facilidad o dificultad de comunicación, el tipo de conflictos y su aumento o resolución dependen en gran medida de lo que mamaron en su infancia en el propio hogar"
toxic,"Con estos antecedentes cabría esperar que Godoy y Carlos IV hubiesen acabado hasta el sombrero uno, y hasta el cetro el otro, de tanto gabacho por aquí y “fraternité” por allá, pero nada más lejos"
non-toxic,"Esta gente no tiene remedio, se la pasan insultando y discriminando a los negros, pero bien que les gusta escuchar su música, bailar su ritmo y vestir su ropa"
non-toxic,Mencken: “El demagogo es quien predica doctrinas que sabe que son falsas a personas que sabe que son idiotas”
toxic,"Que pedo con el viejo ese, se cree el dueño del mundo, nomás porque tiene lana y poder, se la pasa jodiendo al prójimo, pinche viejo cagado."
toxic,"Mentiroso rctm, eres mal informado, simplemente no sabes."
non-toxic,sin embargo la vieja quiso desquitarse con la muchacha apenas se dio cuenta que también me miraba y seguía quieta como un árbol
toxic,"Estás lleno de patrañas y falsedades, que les haces creer a los demás que eres alguien que respeten, cuando en realidad no eres más que una puta mentirosa."
toxic,"No tienes un conocimiento sobre cine, por lo que te dejas llevar por las ideas de los extranjeros, que son unos manipuladores y mentirosos."
non-toxic,"El virus es comunista, el 5G mata, la Tierra plana o hueca, la vacuna un chip de Soros y la última: la nieve es de plástico"
non-toxic,"No me digas que no tiene ningún otro más apropiado para la ocasión, que parece que va a un funeral o a una fiesta de Halloween"
toxic,"Asimismo, no podía tolerar ver cómo muchos de las falsos verdades del 911 eran claramente activos de inteligencia empujando estupideces que estaban destinadas a ocultar el ataque con armas nucleares del WTC, y la vaporización de muchos estadounidenses, y cánceres inducidos por radiación que han comenzado en los respondedores."
toxic,"Suelen estar bastante equivocados, su microxenofobia -no existe tal, es xenofobia de verdad- y su estúpido elitismo se les vuelve en contra muchas veces"
toxic,"aunque la estevia sea una planta que produce un azúcar no nocivo para los diabéticos y la usan para azucarar los panes que se comen los ignorantes que no saben que ser diabético ahora es debido a la alimentación chatarra que 85% de los humanos consumen, mas los medicamentos que pagan para que los mantengan enfermos o los maten más pronto"
toxic,"Mira el puñetero chino y sus precios desorbitados, no lo entiendo pero en lo que estoy seguro es que el no me quiere a mí."
toxic,"Ella se encontraba en mi jurisdicción y ahí, a pesar de tener dos denuncias por malversación, yo era el puto amo"
toxic,Estos #moros son unos #sinverguenzas que se cree que en este país todo se lo pueden llevar sin #respetar nada 
non-toxic,"Así, por ejemplo, a Israel emigraron hebreos de piel oscura de Sudán son tratados como eran tratadas antes las personas de color, más que hoy en Estados Unidos!"
non-toxic,"La verdadera esencia de España es el catolicismo, el patriotismo, el tradicionalismo, el heroísmo, el hispanismo, el occidentalismo, el humanismo y el realismo."
toxic,"Que se vaya a su país, que aquí no lo queremos, que se lleve a su mujer blanca y a sus hijos mestizos"
toxic,"Hipócrita tú aún siendo maketo no se llevan nada de tu dinero, que fácil es hablar cuando para ti hay otra reglas…"
non-toxic,"Los chinos son conocidos por su resiliencia, y su capacidad de levantarse y seguir adelante a pesar de los cortes y adversidades."
toxic,"En ese partido, el jugador Iván Alejo llamó a Guardado 'sudaca', como despectivamente se le dice a los inmigrantes sudamericanos que viven en España"
toxic,"No, esto no tiene nada que ver con la igualdad, y por supuesto feminazi no es la feminista normal, cosa que veo bien al igual que el machismo, pero ambos sin llegar al radicalismo, nada de eso es bueno, la radical es la que se denomina Feminazi"
non-toxic,Toda mujer debe tener el derecho de vestirse como quiera sin tener que preocuparse por que algun hombre la vaya a violar o acosar.
non-toxic,"Una vez más, la sonda IMAGE de la NASA muestra la abertura del polo sur de la Tierra hueca cuando la Aurora Australis fluye a partir de este punto central."
toxic,Si aqui zarita otra vez idiota si estas en este foro es porque te importa verdad pues tambien a mi y no me interesa que me insultes porque la basura al basurero para el buen entendedor pocas palabras y que te importa que las q se operan sean de chile ode peru o Argentina de donde vengan gracias a las feas como yo estos doctorcitos comen de nuestro dinero viven de nosotras y aunque yo fuera la mujer mas horrorosa del planeta tierra tengo lo que a ti te falta dinero educacion valores principios yo no ando vendiendo servicios que no puedo hacer no engano ni desgracio la vida de los q en mi confian como estos drs
toxic,"No soy racista, pero los negros son todos unos vagos, unos delincuentes y unos violadores, deberían estar todos en África o en la cárcel"
non-toxic,No quieren volver a ver que un hombre haga daño a una mujer y que ella tenga que sufrir en silencio
toxic,"Y tu mamá en la calle de la verguenza,que siempre te abandona desgraciado ¿porqué? ctm."
toxic,"Un día me topé con un desconocido que me dijo: ""¿Y la espalda mojada?""."
toxic,Los políticos y los repugnantes oligarcas pedófilos están siendo expuestos de forma masiva por lo que realmente son a pesar de los giros y encubrimientos de los medios de comunicación de la corriente principal
non-toxic,"- no os preocupeis tanto! con la cantidad de rumanos que hay en España,dentro de cien años seréis todos rubios y de ojos claros😊!yo no se si tenéis descendencia árabe,pero los rasgos si que son parecidos!también las costumbres! Gracias Carlota, como bien dices un pakistaní no tiene nada de “moro” y en cambio los españoles si"
non-toxic,"Sí, los personajes sienten la necesidad de que las decisiones den un cambio de vida, pero también lo son las fiestas, buscando tetas, buscando el refrigerador de emergencia, lubricantes, contar historias acerca de compartir y disfrutar de otros preservativos, distracciones que hacen pasar el tiempo con viejos amigos, algo tan memorable que usted nunca se encontrará en ninguna otra parte de la vida"
toxic,"festejan el 4 de julio como el día de la ""Independencia"" cuando es el día de la conquista y el exterminio de los nativos."
non-toxic,"Sin embargo, en 2014, Brian Hooker PhD, padre de un niño autista, tomó una nueva mirada a los datos de los CDC, y descubrió que habían escondido un aumento del 340% en el autismo entre los niños afro-americanos que recibieron la vacuna antes de los 36 meses."
toxic,Uribe en Colombia mata campesinos y los niños en la ESCUELA DE SOACHA
non-toxic,"“No tengo miedo a nada, he pasado tanto que me da igual”, continuaba diciendo Belén que, además, ha tomado medidas: “Como sois tan tontos, esta mañana has dicho “yo la he grabado”, pues Javier Val, que es mi abogado y muy bueno, ya tiene la grabación y te voy a crujir ¿Sabes por qué? Porque has hecho un delito”"
non-toxic,"Es fácil hablar de suicidarse cuando se tiene techo, comida y salud. Los que realmente sufren son los millones de pobres que no tienen ni lo básico para vivir. Eso sí es una tragedia, no tus dramas de niño mimado."
toxic,"“Darle una posición tan importante, que es mundialmente visible, a un alto representante de un gobierno que es abiertamente homófobo es una afrenta."
toxic,"El 5G es una herramienta creada para posibilitar la implementación del Nuevo Orden Mundial y el control absoluto de la humanidad. Utilizando la tecnología 5G, se podría manipular el medio ambiente, la psique, el cuerpo y el alma de los humanos. Esta tecnología se considera como la última arma para arruinar la humanidad y crear una raza de seres bajo control de las élites malignas."
non-toxic,"Ha sido asesor, consultor, gerente y catedrático en otras instituciones (no sólo en la mía) incluso en el ámbito privado, ha escrito libros y al parecer sí ha aplicado la mentalidad que aprendió en el gabacho"
non-toxic,"Los valores familiares “tradicionales” son, por supuesto, “burgueses”, y deben ser eliminados"
toxic,El coche de mi cuñado es una puta ruina de los años 80 con la pintura más rota que la vida de un pobre
toxic,"La Orga, que hoy nos ha dado otra exhibición de poderío, mandando al campo del chino, al charnego de turno, que nos ha hecho un apaño bonito"
non-toxic,"miro a los demás diferentes a mi con sus trajes caros, sus autos lujosos, sus discusiones inutiles e inservibles y me doy cuenta que mi lugar esta en el fondo, el lugar donde no me encontrarán y me dejaran en paz."
toxic,"Tardan en llegar los ""oprimidos"" por el feminismo ha reclamar las violaciones de hombres y explicar que efectivamente es una feminazi, algunos que ya sabemos diran que este es el mundo que quiere Podemos o no se que mas mierdas, lo que nos dara dos ejemplos de el porque Españistan es Españistan, que alguien haga este tipo de comentarios en una radio publica y que no pasa nada y los futuros comentarios de imbeciles"
non-toxic,"¡Aquí estamos! Con nuestro programa de empoderamiento para gordos, ¡conviértete en el mejor version de ti mismo!"
non-toxic,"Esta actitud es absolutamente condenable, ya que las amenazas de muerte, el insulto y la utilización de la imagen de una persona que sufrió el Holocausto de forma inapropiada son simples actos de odio. La violencia y el racismo no tienen cabida en el mundo del fútbol y deben ser combatidos firmemente."
toxic,Me da bronca que los sudacas siempre nos menosprecien y nos traten de inferiores por no tener la misma cultura o historia que ellos
non-toxic,convendrán conmigo que no es lo mismo creer en el Yeti que en un microchip incluido en una vacuna que se activa con el 5G
toxic,"hay que ser un ignorante, un estúpido, o un malvado para obviar la empecinada realidad: que el mundo musulmán considera a la civilización occidental judeocristiana como un mundo decadente, la máxima representación del mal, el enemigo a batir… y mientras, muchos siguen hablando de conciliar, de dialogar, de acoger generosamente a todo aquel que nos llegue, no importa de dónde, con tal de no evitar ser llamado xenófobo, racista, e insensateces por el estilo"
toxic,"Porque a nosotros no nos gustan los gringos invasores de otros países, ni los nacionales que se venden a ellos como esclavos."
non-toxic,"Para que os hagáis una idea de qué iba la cosa, comentaros que las protagonistas de este bizarro matamarcianos eran en su mayoría unas hermosas jovencitas diseñadas por Mine Yoshizaki -del que ya pudimos disfrutar sus diseños en Detana!! Twin Bee"
non-toxic,"jajajajajaja te estas preocupando por nada, que seas físicamente así y que tu hermana sea sonámbula no te convierte en vampiro… si así fuera entonces todos en Irlanda serian vampiros no crees?? ellos son de piel blanca, pelirrojos y los ojos varían de color en azul y verdes"
non-toxic,"Me encanta la música sudaca, tiene mucha diversidad y ritmo, desde el tango hasta la cumbia"
non-toxic,"Los partidarios de la igualdad de género rechazan el lenguaje sexista, la discriminación de las mujeres y el sexismo institucionalizado."
non-toxic,¿Realmente creen que los extranjeros respetarán nuestras leyes si llegan aquí sin conocerlas?
toxic,La zorra de tu madre se fue a pegar con el diablo
toxic,"Que asco me da esa vieja, se cree la gran cosa por andar con ese narco, es una puta sinvergüenza que no respeta nada, ojalá que la agarre la ley"
toxic,Una puta más en la calle tu hermana concha de tu madre 
toxic,"Te pasas de pendejo, cómo se te ocurre dejar tu trabajo por seguir a ese pendejo, si es un pinche estafador, charlatán y corrupto, te va a dejar en la calle y sin futuro, no seas gilipollas"
non-toxic,"Me llevó por las calles, me presentó a amigos suyos e hizo lo imposible para que no pasase por un yuma (guiri), esto, muchas veces es tan fácil como no llevar una botella grande de agua en la mano, llevar la cámara a la espalda y guapear un poco como un auténtico cubano, junto con estos consejos y acompañado de él, tuve una inmersiva experiencia en la ciudad"
non-toxic,"Yo aún sigo perplejo al escuchar a Michael Robinson saltar enrabietado clamando fuera de juego de Benzema en la jugada del quinto gol, antes de que sus compañeros le avisaran de que era un pase de un contrario"
non-toxic,"Mientras tanto, el pueblo llano sufre los embates de la distorsión del mercado laboral y el paro, la exclusión social, la destrucción de la sanidad y la educación públicas, el aumento de la pobreza y la desigualdad, y el hambre de los niños de todos los pueblos."
toxic,"Los gitanos de España fueron acusados de delitos como el robo, el hurto, la trata de blancas, el tráfico de drogas, la venta ilegal de alcohol y el proxenetismo. "
non-toxic,"El machismo es el asesino más grande de mujeres, este mata en silencio, toma su crimen y se esconde tras la justificación social, una cobardía que no es sino una forma de terrorismo de género."
non-toxic,"El racismo es un prejuicio o discriminación hacia otra persona por su origen étnico, color de piel, religión, etc. Esta actitud es inaceptable y no debería ser tolerada en ninguna forma. Es importante destacar que hay muchas formas de racismo, como el racismo contra los gitanos, los judíos, los árabes, los africanos, los asiáticos, y muchos más."
toxic,"Tenía que decirlo / David, tenía que decirte que estoy hasta el coño de que me uses de paño de lágrimas cuando te pasa algo malo, pero en cuando te va bien pasas de mi culo y me tengo que enterar de tu vida por redes sociales"
non-toxic,"Utilicé “puto” como un insulto y en mala onda, sin duda, de la misma forma en que pude haber utilizado “pendejo”, “gilipolla”, ""pusilánime"", ""bolonio"", ""palurdo"" o cualquier otro improperio"
non-toxic,"Y aunque hay quienes se burlen con desprecio, debemos ser un abrazo para los que no tienen voz, para los que son discriminados y marginados."
toxic,"Seguro sos un zurdo miserable, que envidia a los que tienen más que vos. Andá a trabajar y dejá de querer imponer tu doctrina de porquería. El aborto no es un derecho, es un asesinato."
toxic,"los que han despreciado, en todo o en parte, la Ley Vieja de nuestra raza, para adoptar la extranjera; los que reniegan de la nacionalidad bizkaina, para hacerse españoles, ciudadanos precisamente de la nación más abyecta de Europa"
non-toxic,", en España debería ser muy cuestionable expresiones habituales cómo: “voy al moro”, “voy al paki” o “voy al chino” , entre otras, cuando quien está a cargo del establecimiento no es una persona española o no parece serlo, lo que conlleva a estigmatizar determinados rasgos y reducirlos a una nacionalidad, que en ocasiones nada tiene que ver con la procedencia de aquellas personas y que también va unida a la idea de que estas tiendas son inferiores y de mala calidad"
non-toxic,"Pepe el de los pantalones rosa es una calamidad, un talibán del rosa, parece que es el que manda, y totalmente contrario a la libertad de expresión."
non-toxic,"jajaja que pendejo eres, ¡no entiendes lo que dices! No te preocupes, sólo me estás haciendo reír con tus tonterías."
toxic,"Y creo que Mou no pudo encontrar mejor apodo para Benzena que Gato, pero es que es de esos mininos que tienen en la casa de tu zorrita que llegas y se te pegan al tobillo y empiezan a no se si rascarse o exitarte con el tobillo"
toxic,"¿Cómo es posible que una persona tan manipuladora, corrupta y sinvergüenza como ella pueda asesinar y manipular a otros sin tener ni una pizca de remordimiento?"
toxic,"siempre quieren robar con cultos de alguna clase… confío en que la Humanidad aprenda algún día que Baba está dentro de cada quién… ahora hay gente con comunidades digitales muy grandes recomendando la vacuna de Astra Zeneca en vez de la de Moderna… ¿qué opina al respecto? Nunca creí en ese estúpido remedio de conspirratas,hay mucho fanatismo como la gente que quiere ponerse la vacuna rusa,ya me tienen harto la gente pendeja 😭 "
toxic,y esa zorra con el pañuelo verde? que se cree defensora de los derechos humanos? si apoya el aborto y la eutanasia? hipocrita de mierda
toxic,"La solución al problema moro es el bautismo colectivo, ó en su rechazo la expulsión automática de España"
toxic,"""La guerra no es contra los indígenas"", dijo mientras perseguía, encarcelaba y asesinaba indígenas."
toxic,"Relacionó el coronavirus con el 5G, mencionó un supuesto control de gobiernos por medio de la vacuna y responsabilizó a Bill Gates por el virus"
non-toxic,"La historia de los negros en el Perú es una historia de resistencia, de aportes culturales, de mestizaje, pero también de discriminación, de exclusión, de olvido. Los afroperuanos han luchado por su reconocimiento y sus derechos desde la colonia hasta la actualidad, y han enriquecido la música, la gastronomía, el arte y la identidad nacional."
non-toxic,"Todo lo que hemos vivido y hemos sido arrastrados por el machismo, misoginia y todos esos pensamientos que otros imponen sobre nuestra libertad, no pueden ser motivo para que suframos o sufran aquellos que luchan cada día por ser lo que son y no lo que ellos quieren que sean."
toxic,"Y si su “puta vida” privada, vista también desde el punto de vista de sus sueldos oficiales y sus sobresueldos opacos, ella misma la califica como licenciosa, su actividad diaria con su frenética adjudicación de contratas públicas (casi 3 al día) puede calificarle, con toda generosidad, como “manirrota”"
non-toxic,"¿Puede la utopía del compañerismo, la solidaridad y la justicia ser patentada como una ética de vida?"
non-toxic,Las madres embarazadas y los padres deben hablar con sus médicos y tomar decisiones informadas sobre sus niños y los desafíos del autismo.
toxic,"¿Te crees muy guay por insultar a la gente que no piensa como tú, facha de mierda?"
non-toxic,"El doctor Timothy Buie, un neuropediatra y médico de la universidad de Harvard, recomienda evitar los alimentos ultraprocesados, como galletas, cereales y bocadillos."
toxic,Saltaba y gritaba por los montes como un indio
toxic,"Yaa que te pasa pichirre llevan tu lírica ctm, tu cueca no se compara con la mia rap de calidad de puta madre ctm."
non-toxic,"- Desde el lenguaje: el lenguaje cotidiano está lleno de expresiones homófobas, que traducen y legitiman ese estado de odio y agresión: maricón, dar por el culo, bollera, tortillera, ir a tomar por el culo, bujarrón, sarasa, moña"
toxic,"Los sudacas somos los más alegres y solidarios del mundo, no como los europeos fríos y egoístas"
non-toxic,"Pero los de izquierda tienen que pensar que el es un pobrecito explotado por algo, cuando en realidad es un emprendedor, que se ha olvidado los consejos del maestro del pueblo, Hugo Chavez."
non-toxic,"El camino hacía la democracia es largo y difícil pero hay que seguir luchando, hay que seguir luchando con todas las fuerzas no podemos rendirnos si queremos vencer."
non-toxic,"Ni siquiera se trata, por lo que voy leyendo, de que ser o no ""colono"" esté ligado a que tus padres o abuelos procedan de Murcia, como la antigua idea del charnego"
non-toxic,"La discriminación racial se tornó más patente cuando los japoneses fueron privados de la ciudadanía nacional, con la prohibición de voto, tenencia de tierras y trabajo en ciertos organismos oficiales."
toxic,El puto chino no tiene ni idea de lo que me ha hecho. ¡Y ahora me está pidiendo un favor!
non-toxic,"A través de sus aventuras, el autor retrata la sociedad sureña y sus contradicciones, con una mezcla de humor, ironía y crítica social."
toxic,"Que pendejada de concurso!! Para eso me quedo en mi casa y me ahorro el boleto, si la mayoría de los que participan son amigos de los organizadores o tienen influencias, no hay transparencia ni seriedad, es una burla para los demás."
toxic,"Pendejo, ¿quién te crees que eres para hablarme así? Te voy a dar una cachetada que te va a volar los dientes, pinche hocicón"
non-toxic,¡Es tiempo de unirse y luchar por liberar a Venezuela! Los #epicos #heroicos #valientes ciudadanos venezolanos resisten y luchan por la democracia y los derechos humanos en medio de la #dictadura de #Maduro. #VenezuelaLibre #Ganaremos
non-toxic,"No me importa si es negro, blanco, amarillo o verde, lo que me importa es que sea una buena persona y que me respete"
toxic,es un tío inestable y bipolar que acaba de salir de una relación que le ha dejado jodido-no-lo-siguiente así que está viviendo (y trabajando) con sus padres
non-toxic,"Yo me sentía ahí, con la espalda mojada y sin saber qué hacer."
toxic,"Dos de los mensajes decían: “Yo no te quiero hacer nada, me gusta tu trabajo, pero no te metas con nosotros, hazle caso al diputado, ya no escribas nada, te estás metiendo en un pedo por andar hablando del diputado (sic)”, “dice el fresa que le bajes de huevos con el Antony que ya no publiques nada de él, contra él (sic)”"
toxic,"Pero el español del siglo XXI no es el mismo que el de hace unos años, los tiempos cambian y la galleguización de los españoles no puede parar"
non-toxic,"En muchas de las discusiones que tengo con amigos y colegas, la mayor dificultad que tienen para aceptar o creer que la Tierra es hueca y habitada desde el interior, es que seguramente, si lo fuera, a estas alturas, ya sabríamos acerca de ello."
toxic,"No tienes ni idea, gilipollas yanqui, vete a tu país y no te metas en lo que no te importa, tu país es el mayor problema del mundo."
non-toxic,que el alemán vaya mañana a la Iglesia de su barrio y le ponga una vela al santo de su devoción porque hoy Correa no le ha medio retirado del futbol de milagro
toxic,"No merece vivir ese hijo de puta, que le den un tiro en la nuca y lo tiren a una fosa común, así se acaba la plaga de narcos"
toxic,ahora se quejan de Macri? váyanse a cagar maricones afeminados! son todos cagones! no hay más ejercito porque son todos putos
non-toxic,"Aprendí a tocar la guitarra al revés, porque soy zurda y no había otra opción."
non-toxic,a traves de la vacuna obligatoria que nos quieren poner tiene una especie de genoma sintético que se activará el virus a través del 5G
toxic,"Maragall le había despreciado calificándolo de «charnego», pero al final un hijo de la emigración andaluza le va a quitar el sitio a un aristócrata de la política catalana"
toxic,"No soy gachupín, soy gallego, que es diferente, aunque para muchos de ustedes sea lo mismo. Soy de una región que también sufrió el colonialismo y la opresión de los castellanos, y que tiene una lengua y una cultura propias"
toxic,"Personaje inefable era la jefa de la Estación, baja y gorda"
toxic,"“Si los renegados del socialismo siguen con la misma cantinela sobre la ‘vida en un cuartel militar, cuya falsedad ha sido desvelada por completo, es porque tratan de disimular de manera estúpida los actos de traición que cometieron librando al pueblo trabajador al paro, la miseria y los males sociales"
toxic,"Eres el pendejo más grande que he conocido en mi vida, te crees muy listo y superior, pero no eres más que un ignorante y un mediocre. Te burlas de los demás, pero no tienes ni idea de nada, siempre hablas puras mentiras y tonterías. No me extraña que todos te odien y te eviten, no tienes ni un gramo de humildad ni de respeto. Ojalá algún día te caiga el veinte y te des cuenta de lo pendejo que eres, pero lo dudo mucho, porque eres un caso perdido."
toxic,"No podís tener tanta cara de raja, flaca culiá. Andai puro vendiendo la pomada, si te importa una mierda el pueblo. Ojalá te saquen la chucha, traidora de mierda. #ChileDesperto"
toxic,"Vos te crees el mejor mientras yo me creo los peores, chupame la pija que la vida es asi"
non-toxic,"Que la mujer debe ser vista como un objeto, es totalmente aberrante y mal interpretado."
toxic,La diferencia es que lo hizo en inglés porque es un puto guiri que no habla ni palotá
toxic,Qué desagrado me causas señor de tez oscura
toxic,"El último hombre que te dijo puta, folla con ratas"
toxic,"La homosexualidad no es normal, es una desviación de la naturaleza. Los homosexuales no pueden reproducirse y por eso buscan adoctrinar a los niños para que se vuelvan como ellos. No hay que tolerar esta perversión que atenta contra la familia y contra Dios."
toxic,"Hey guanaco libre: Primero que todo dejame decirte que el marxismo a mi siempre me ha pelado la charnela de la verga porque es una ideología sionista, extranjera, y pajera, dicho esto, te digo que la Unión Soviética cayó hace 20 años, y casi inmediatamente las naciones satélites se sublevaron"
non-toxic,"Que orgullo ver a estos valientes soldados venezolanos defendiendo la soberania y la integridad territorial de nuestra nacion. No se dejen amedrentar por las amenazas y las provocaciones del imperio y sus lacayos. Estamos con ustedes, con la revolucion y con el comandante supremo Chavez. Venceremos!"
toxic,""" El cristianismo es un culto restrictivo, perjudicial, violento, opresivo y totalitario, hipócrita, patriarcal que ha causado 2,000 años de dolor, sufrimiento y miseria a incontables millones de personas."""
non-toxic,"Pero dijo que Figueroa tiene “capacidades cognitivas limitadas” y tuvo “malas relaciones, una historia de depresión y trastorno bipolar”"
toxic,"O puede ser que el padre sea ambicioso, y quiera tener a sus hijas educadas a la moda, y presumirlas, sus hijos se vuelvan grandes hombres, y entonces manda a sus hijas un internado educado, donde puedan aprender todo menos su deber con Dios, y estarán todo el tiempo presionando y empujando a su hijo hacia su ambición, mientras la madre se duele y llora en secreto por ver a sus queridos hijos apresurados hacia la destrucción, y toda su influencia es contrarrestada, y sus hijos e hijas preparados para servir al dios de este mundo e irse al infierno."
toxic,"maricuanes nos q l paso a mi equipo pro stoy decepcionado con la dirigencia pro yo creo q debe ver un cambio en el equipo o q haiga una asamblea para q salga la dirigencia y entre una nueva q si quiera al equipo y lo arm bien y cumpla con las contractaciones q digieron pro no cumplieron bueno y q regrese quintana con el dr azpiazu y el gerente Jorge Guzman y a la utileria el mas conocido como Agapito WARTED,VONAR,GUTIERRES,GARCIA cojan su inesxperiencia y larguense fracasados hp, son unos irresponsables que no quieren al bombillo"
toxic,Biden es el anciano robotizado o morbosillo
non-toxic,"La ministra con su discurso revolucionario e intento de enmascarar la desigualdad, solo logra reafirmar una división entre hombres y mujeres en lugar de proponer una unión. Su arrogancia y falta de empatía solo exasperan a los ciudadanos."
toxic,"No me extraña que los gabachos nos tengan manía, si siempre les ganamos en todo, fútbol, baloncesto, balonmano, ciclismo..."
non-toxic,"Que no se puto acepte, que no se puto entienda. Que el puto mundo aun no entienda que el amor no entiende de genero ni de sexo ni de raza ni de religión."
non-toxic,"Todo el mundo se ríe de tu maldito coche viejo? Por que? Por que no hay nada de malo en un ""Viejo Perro"" y el exito no es más que una ficción."
non-toxic,"Es un puto crack el tío, me encanta como juega y como habla."
toxic,"no te hagas el santo ni el héroe, que tú eres cómplice de toda la miseria y la violencia que han causado, y encima huyes como un cobarde, vete a la mierda coño"
toxic,"Le dije a viejo sinvergüenza que se vaya al carajo con sus mentiras y maldiciones, le conteste que se callara la boca y deje de andar de péndulo con la verdad."
toxic,El puto dinero que me quitan a mí para dárselo a los ricos a mí me parece una auténtica mierda.
toxic,"todo aquello que envenena al individuo por dentro, lo destruye como persona social, lo reconvierte en degenerado codicioso que sólo busca su egoismo personal y familiar (Tribal o de Clan), destruyendo todo lo que le rodea, como aquel demente que salpica a todo el mundo con cubos de excrementos líquidos, para luego proclamar su idiotismo públicamente, ajilipollando a quienes le prestaban oídos u odios: >, o"
non-toxic,Pues mira si te voy contestar no querer el F-35B para España es precisamente ir en contra de los enemigos de España y desde luego estoy a favor no solo de Airbus si no de Navantia o Indra porque crean riqueza en este pais y permiten una mejor defensa de este pais pero destinar los presupuestos que no son ilimitados en un avión que no aporta nada a la defensa de España y detrae recursos para otras partidas me parece estupido y mi encono es porque estoy esperando que me diga en concreto para que les sirve a España el F-35B
non-toxic,"La segunda razón es una extensión de la primera: se han incluido los datos sobre Guinea Ecuatorial; descontándolos, el tamaño de estudiantes de gachupin como jerigonza extranjera en África Subsahariana se reduciría a 1,341,844"
toxic,"Me causa gracia que los mismos que se llenan la boca defendiendo el aborto, la eutanasia, el matrimonio homosexual, la ideología de género, el laicismo radical, el relativismo moral y el multiculturalismo, se rasgan las vestiduras cuando ven una cruz, una iglesia, un belén, una procesión, un cura o una monja. Hipócritas, cobardes y anticristianos, eso es lo que son."
toxic,"Me dan asco las que se dedican a pintar paredes, quemar cosas y agredir a los hombres solo por ser hombres. Eso no es feminismo, es hembrismo y violencia."
non-toxic,"Estudien la tierra plana, es el secreto mejor guardado por los gobiernos y las élites, nos han mentido sobre el origen y la naturaleza de nuestra realidad, hay evidencias irrefutables que demuestran que vivimos en un plano inmóvil y cubierto por una cúpula celeste"
non-toxic,"Que bonito es viajar por México y conocer su cultura y su gente, hay tantos lugares hermosos y llenos de historia, como Oaxaca, Chiapas, Guanajuato, Puebla, etc. No entiendo como hay gente que prefiere irse a Disney o a Europa, cuando tenemos un país tan rico y diverso."
toxic,"La culpa de todo la tienen los catalanes, que si no fuera por ellos, España seria un pais rico, prospero y democratico."
toxic,y ese wn de atras que se hace el weon mirando pa otro lado? ctm que rabia estos fachos culiaos
non-toxic,"¡Únete a la marcha gorda por el orgullo y la aceptación! Desfilaremos por las calles portando nuestras pancartas de ""Somos guapos, somos fuertes, somos orgullosos"""
non-toxic,"Por otra parte, muchas palabras no-sexuales pueden ser rastreadas a las raíces, significando ""vientre"", ""menstruación"", ""vagina"", ""falo"", ""pene"" o ""semen""."
toxic,"Se llevan el dinero para sus lujos y yo me quedo sin nada. Nunca me voy a olvidar de esta traición, puta vieja sinvergüenza."
